LP,GA-KORANTE,-23,-27,-45,30,31,32,2330BC,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",88.500,10
LP,GA-MABULA,-23,-37,-26,27,58,15,2327DB,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",90.900,34
LP,GA-MAFEFE,-24,-11,-36,30,5,18,2430AA,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",88.700,12
LP,GA-PHOOKO,-23,-22,-49,30,9,12,2330AC,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",97.000,95
LP,HAENERTSBURG,-23,-59,-54,29,56,48,2329DD,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",90.300,28
LP,HLOHLOKWE,-24,-13,-27,30,25,56,2430AB,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",88.500,10
MP,HOEDSPRUIT,-24,-32,-30,30,52,8,2430DB,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",88.900,14
LP,INDERMARK,-23,-4,-51,29,6,26,2329AA,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",88.000,5
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",90.100,26
LP,LENYENYE,-23,-58,-45,30,16,27,2330CD,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",99.900,124
LP,LEPHEPHANE,-24,0,-42,30,11,32,2430AA,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",93.400,59
LP,LOUIS TRICHARDT,-23,0,-2,29,45,26,2329BB,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",87.600,1
LP,MAKGAUNG,-24,-16,-58,30,28,40,2430AB,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",99.500,120
LP,MAPHERE,-24,-20,-19,30,33,44,2430BC,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",101.600,141
LP,MAROTHOLONG,-23,-36,-59,29,57,38,2329DB,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",101.800,143
LP,MATAUNG,-24,-10,-58,30,3,27,2430AA,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",101.800,143
MP,MIDDELBURG,-25,-49,-4,29,23,24,2529CD,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",88.700,12
LP,NYLSTROOM,-24,-47,-58,28,25,59,2428CD,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",89.800,23
LP,POTGIETERSRUS,-24,-9,-24,29,14,10,2429AA,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",88.300,8
GP,PRETORIA,-25,-41,-21,27,59,2,2527DB,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",87.900,4
MP,ROOSSENEKAL MAPOCHS,-25,-11,-51,29,54,56,2529BB,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",102.800,153
LP,THABAZIMBI,-24,-27,-59,27,36,51,2427BC,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",92.100,46
LP,TOLWE,-23,-4,-59,28,27,29,2328AB,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",88.500,10
LP,TSHAMAVUDZI,-22,-39,-15,30,31,42,2230DA,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",107.500,200
LP,TSWENYANE,-24,-28,-36,30,36,26,2430BC,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",90.200,27
LP,TZANEEN,-23,-47,-6,30,0,17,2330CC,BELA,Thobela FM,"broadcasting primarily in Sepedi (Northern Sotho). It is based in Polokwane, Limpopo, and offers a mix of music, news, and talk shows, focusing on local culture and issues.",89.500,20
NW,CHRISTIANA,-27,-53,-3,24,55,50,2724DD,BHRM,BHRM Radio,Community radio station offering local news and cultural programming.,95.100,76
NW,SCHWEIZER RENEKE,-27,-8,-13,25,13,7,2725AA,BHRM,BHRM Radio,Community radio station offering local news and cultural programming.,107.900,204
NW,BRITS1,-25,-42,-36,27,53,10,2527DB,BOSV,Bosveld Radio ,Regional station focusing on local news and rural issues.,107.500,200
LP,THABAZIMBI,-24,-27,-59,27,36,51,2427BC,BUSH,Bush Radio, Community radio station known for its diverse programming and community engagement.,104.900,174
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,CAPE,Cape Radio , Regional station serving the Cape Town area with local news and entertainment,559.250,32
LP,GA-MABULA,-23,-37,-26,27,58,15,2327DB,CAPR,Capricorn FM," It broadcasts a mix of music, news, and talk shows, catering to the local audience with a focus on both English and local languages. The station plays a variety of music genres, including contemporary hits, and aims to serve the community with relevant content and information.",100.900,134
MP,HOEDSPRUIT,-24,-32,-30,30,52,8,2430DB,CAPR,Capricorn FM," It broadcasts a mix of music, news, and talk shows, catering to the local audience with a focus on both English and local languages. The station plays a variety of music genres, including contemporary hits, and aims to serve the community with relevant content and information.",98.000,105
LP,LOUIS TRICHARDT,-23,0,-2,29,45,26,2329BB,CAPR,Capricorn FM," It broadcasts a mix of music, news, and talk shows, catering to the local audience with a focus on both English and local languages. The station plays a variety of music genres, including contemporary hits, and aims to serve the community with relevant content and information.",105.400,179
MP,PANKOP,-25,-9,-44,28,24,16,2528AB,CAPR,Capricorn FM," It broadcasts a mix of music, news, and talk shows, catering to the local audience with a focus on both English and local languages. The station plays a variety of music genres, including contemporary hits, and aims to serve the community with relevant content and information.",91.700,42
LP,POTGIETERSRUS,-24,-9,-24,29,14,10,2429AA,CAPR,Capricorn FM," It broadcasts a mix of music, news, and talk shows, catering to the local audience with a focus on both English and local languages. The station plays a variety of music genres, including contemporary hits, and aims to serve the community with relevant content and information.",96.000,85
LP,SIBASA,-22,-56,-57,30,26,54,2230CD,CAPR,Capricorn FM," It broadcasts a mix of music, news, and talk shows, catering to the local audience with a focus on both English and local languages. The station plays a variety of music genres, including contemporary hits, and aims to serve the community with relevant content and information.",89.900,24
LP,TZANEEN,-23,-47,-6,30,0,17,2330CC,CAPR,Capricorn FM," It broadcasts a mix of music, news, and talk shows, catering to the local audience with a focus on both English and local languages. The station plays a variety of music genres, including contemporary hits, and aims to serve the community with relevant content and information.",97.600,101
WC,FISHHOEK,-34,-8,-59,18,26,8,3418AB,CCFM,,,96.700,92
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,CCFM,,,107.500,200
FS,BLOEMFONTEIN,-29,-6,-4,26,13,44,2926AA,CEUT,,,105.800,183
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,CHAI,,,101.900,144
LP,SIBASA,-22,-56,-57,30,26,54,2230CD,CHOI,,,101.100,136
GP,CORONATION HOSPITAL,-26,-11,-32,27,51,39,2627BB,CORO,,,97.200,97
GP,COSMO CITY,-26,-1,-15,27,55,47,2627BB,COSM,,,90.500,30
WC,KLIPHEUWEL,-33,-42,0,18,42,30,3318DA,CPLP,,,0.729,0
